"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","CMD_harvest","branch_number","CMD_1mon","CMD_12mon","CMD_3mon","CMD_6mon","CMD_9mon","CMD_10mon","DM_gravity","height_1st_branch","yield_ha","shoot_weight_plot","root_weight_plot","harvest_index","root_number_commercial","stake_plant","planted_number_plot","height","harvest_number","root_skin_color1_3","root_plant_number","root_number","root_rot_number","germinated_number_plot","starch_content","starch_yield_ha","DM_yield_ha"
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai","CR52A-4","2021103MDAYT_quan_rep2_CR52A-4_41",2,41,4,5,"test"," (Operator: lizbethpino, Time: )","CR52A4","test",1,3.666666667,1,NA,1,NA,NA,1,7.291666667,60.66666667,26.04166667,NA,NA,0.491803279,NA,NA,25,204.6666667,NA,NA,NA,NA,NA,25,28,7.2916666676,1.89887152810764
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep2_IBA972205_20",2,20,2,8,"test"," (Operator: lizbethpino, Time: )","IBA972205","test",1,2.666666667,1,NA,1,NA,NA,1,1.276041667,52,12.15277778,NA,NA,0.429447853,NA,NA,25,144.6666667,NA,NA,NA,NA,NA,22,10.5,1.2760416669,0.155074508170718
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","2021103MDAYT_quan_rep2_IBA980581_32",2,32,3,8,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA980581","test",1,0.333333333,1,NA,1,NA,NA,1,3.255208333,148,26.04166667,NA,NA,0.535714286,NA,NA,25,148,NA,NA,NA,NA,NA,25,12.5,3.25520833375,0.847710503493924
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep2_KM419_19",2,19,2,7,"check"," (Operator: lizbethpino, Time: )","KM419","test",3.375,0,2,NA,2,NA,NA,3.375,3.609375,96.66666667,15.625,NA,NA,0.676691729,NA,NA,25,96.66666667,NA,NA,NA,NA,NA,24,23.1,3.609375,0.56396484375
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep2_KM505_30",2,30,3,6,"check"," (Operator: lizbethpino, Time: )","KM505","test",2,0,2,NA,2,NA,NA,2,3.458333333,128.6666667,14.40972222,NA,NA,0.62406015,NA,NA,25,128.6666667,NA,NA,NA,NA,NA,24,24,3.4583333328,0.498336226726968
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep2_KM94_42",2,42,4,6,"check"," (Operator: lizbethpino, Time: )","KM94","test",1,0.333333333,1,NA,1,NA,NA,1,5,157,20.83333333,NA,NA,0.631578947,NA,NA,25,157,NA,NA,NA,NA,NA,25,24,4.9999999992,1.0416666665
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai","GBAZEKOUTE,OBAMA,TME 419","2021103MDAYT_quan_rep2_TMEB419_29",2,29,3,5,"test"," (Operator: lizbethpino, Time: )","TMEB419","test",1,1,1,NA,1,NA,NA,1,9.777777778,160,38.19444444,NA,NA,0.648967552,NA,NA,25,173,NA,NA,NA,NA,NA,25,25.6,9.77777777664,3.73456790088488
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep2_VN19-442_5",2,5,1,5,"test"," (Operator: lizbethpino, Time: )","VN19-442","test",NA,0,1,NA,1,NA,NA,NA,5.2734375,159.3333333,23.4375,NA,NA,0.633802817,NA,NA,25,159.3333333,NA,NA,NA,NA,NA,25,22.5,5.2734375,1.2359619140625
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep3_AR18-1_33",3,33,3,9,"test"," (Operator: lizbethpino, Time: )","AR18-1","test",1,1,1,NA,1,NA,NA,1,NA,159.3333333,NA,NA,NA,NA,NA,NA,25,170.3333333,NA,NA,NA,NA,NA,23,13.5,NA,NA
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep3_AR35-1_22",3,22,2,10,"test"," (Operator: lizbethpino, Time: )","AR35-1","test",1,1,1,NA,1,NA,NA,1,NA,51.33333333,NA,NA,NA,NA,NA,NA,25,118.6666667,NA,NA,NA,NA,NA,25,12.3,NA,NA
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep3_AR42-4_48",3,48,4,12,"test"," (Operator: lizbethpino, Time: )","AR42-4","test",1,1.666666667,1,NA,1,NA,NA,1,NA,99.33333333,NA,NA,NA,NA,NA,NA,25,161.6666667,NA,NA,NA,NA,NA,25,21.4,NA,NA
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep3_AR9-48_46",3,46,4,10,"test"," (Operator: lizbethpino, Time: )","AR9-48","test",1,1.333333333,1,NA,1,NA,NA,1,NA,127,NA,NA,NA,NA,NA,NA,25,153.6666667,NA,NA,NA,NA,NA,25,18.7,NA,NA
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep3_CR13-8_9",3,9,1,9,"test"," (Operator: lizbethpino, Time: )","CR13-8","test",1,1.666666667,1,NA,1,NA,NA,1,NA,113,NA,NA,NA,NA,NA,NA,25,171,NA,NA,NA,NA,NA,24,21.5,NA,NA
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep3_CR24-16_36",3,36,3,12,"test"," (Operator: lizbethpino, Time: )","CR24-16","test",1,0,1,NA,1,NA,NA,1,NA,98.33333333,NA,NA,NA,NA,NA,NA,25,98.33333333,NA,NA,NA,NA,NA,21,19.3,NA,NA
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep3_CR25-4_35",3,35,3,11,"test"," (Operator: lizbethpino, Time: )","CR25-4","test",1,0.666666667,1,NA,1,NA,NA,1,NA,124.6666667,NA,NA,NA,NA,NA,NA,25,124.6666667,NA,NA,NA,NA,NA,23,18.8,NA,NA
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep3_CR27-20_45",3,45,4,9,"test"," (Operator: lizbethpino, Time: )","CR27-20","test",1,2,1,NA,1,NA,NA,1,NA,51.33333333,NA,NA,NA,NA,NA,NA,25,150.6666667,NA,NA,NA,NA,NA,19,26.6,NA,NA
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai","CR52A-4","2021103MDAYT_quan_rep3_CR52A-4_12",3,12,1,12,"test"," (Operator: lizbethpino, Time: )","CR52A4","test",1,2,1,NA,1,NA,NA,1,NA,57,NA,NA,NA,NA,NA,NA,25,147.3333333,NA,NA,NA,NA,NA,24,23.8,NA,NA
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep3_IBA972205_47",3,47,4,11,"test"," (Operator: lizbethpino, Time: )","IBA972205","test",1,2.666666667,1,NA,1,NA,NA,1,NA,73.33333333,NA,NA,NA,NA,NA,NA,25,176.3333333,NA,NA,NA,NA,NA,21,10,NA,NA
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","2021103MDAYT_quan_rep3_IBA980581_10",3,10,1,10,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA980581","test",1,0.333333333,1,NA,1,NA,NA,1,NA,108.3333333,NA,NA,NA,NA,NA,NA,25,108.3333333,NA,NA,NA,NA,NA,25,11,NA,NA
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep3_KM419_34",3,34,3,10,"check"," (Operator: lizbethpino, Time: )","KM419","test",3.142857143,0.333333333,2.454545455,NA,2.428571429,NA,NA,3.142857143,NA,98.33333333,NA,NA,NA,NA,NA,NA,25,98.33333333,NA,NA,NA,NA,NA,22,18.5,NA,NA
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep3_KM505_24",3,24,2,12,"check"," (Operator: lizbethpino, Time: )","KM505","test",NA,0,2,NA,2,NA,NA,NA,NA,119,NA,NA,NA,NA,NA,NA,25,119,NA,NA,NA,NA,NA,25,NA,NA,NA
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep3_KM94_23",3,23,2,11,"check"," (Operator: lizbethpino, Time: )","KM94","test",1.64,0,1.52,NA,1.68,NA,NA,1.64,NA,122.6666667,NA,NA,NA,NA,NA,NA,25,122.6666667,NA,NA,NA,NA,NA,25,20.6,NA,NA
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai","GBAZEKOUTE,OBAMA,TME 419","2021103MDAYT_quan_rep3_TMEB419_11",3,11,1,11,"test"," (Operator: lizbethpino, Time: )","TMEB419","test",1,0,1,NA,1,NA,NA,1,NA,116.3333333,NA,NA,NA,NA,NA,NA,25,116.3333333,NA,NA,NA,NA,NA,25,19,NA,NA
2021,"2021103MDAYT_quan","2021103MDAYT_quan",4,4,"2021-April-13","2022-January-01","Quang Ngai",NA,"2021103MDAYT_quan_rep3_VN19-442_21",3,21,2,9,"test"," (Operator: lizbethpino, Time: )","VN19-442","test",NA,0,1,NA,1,NA,NA,NA,NA,115.3333333,NA,NA,NA,NA,NA,NA,25,115.3333333,NA,NA,NA,NA,NA,25,15.5,NA,NA
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep1_AR18-1_13",1,13,1,4,"test"," (Operator: lizbethpino, Time: )","AR18-1","test",1,2,1,NA,NA,1,NA,NA,7.35,290,29.16666667,NA,16.5,27,NA,1.67,NA,390,NA,NA,NA,45,90,NA,16.5,4.81250000055,2.143750000245
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep1_AR35-1_10",1,10,2,3,"check"," (Operator: lizbethpino, Time: )","AR35-1","test",1,4,1,NA,NA,1,NA,NA,13.3,103.33,39.58333333,NA,49,28,NA,2,NA,436.67,NA,NA,NA,165,10,NA,30,11.874999999,5.26458333289
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep1_AR42-4_6",1,6,2,2,"test"," (Operator: lizbethpino, Time: )","AR42-4","test",1,1.33,1,NA,NA,1,NA,NA,11.42916667,443.33,54.16666667,NA,48,28,NA,2,NA,503.33,NA,NA,NA,139,30,NA,28.3,15.32916666761,6.19079861329764
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep1_AR9-48_12",1,12,4,3,"test"," (Operator: lizbethpino, Time: )","AR9-48","test",1,1.67,1,NA,NA,1,NA,NA,14.0625,256.67,62.5,NA,44,28,NA,1.67,NA,320,NA,NA,NA,145,60,NA,26.1,16.3125,8.7890625
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep1_CR13-8_14",1,14,2,4,"test"," (Operator: lizbethpino, Time: )","CR13-8","test",1,2.67,1,NA,NA,1,NA,NA,4.583333333,280,20.83333333,NA,53,28,NA,2,NA,440,NA,NA,NA,150,30,NA,27.1,5.64583333243,0.954861110888889
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep1_CR24-16_9",1,9,1,3,"check"," (Operator: lizbethpino, Time: )","CR24-16","test",1,0,1,NA,NA,1,NA,NA,14.385,376.67,43.75,NA,89,27,NA,2.33,NA,376.67,NA,NA,NA,225,10,NA,26.3,11.50625,6.2934375
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep1_CR25-4_15",1,15,3,4,"test"," (Operator: lizbethpino, Time: )","CR25-4","test",1,1.33,1,NA,NA,1,NA,NA,12.25,413.33,51.04166667,NA,80,28,NA,1.67,NA,466.67,NA,NA,NA,210,0,NA,26.9,13.73020833423,6.252604167075
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep1_CR27-20_2",1,2,2,1,"test"," (Operator: lizbethpino, Time: )","CR27-20","test",1,2.67,1,NA,NA,1,NA,NA,9.895833333,185,39.58333333,NA,NA,28,NA,1.33,NA,305,NA,NA,NA,NA,100,NA,NA,NA,3.91710069398264
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh","CR52A-4","2021102MDAYT_tani_rep1_CR52A-4_5",1,5,1,2,"test"," (Operator: lizbethpino, Time: )","CR52A4","test",1,3.67,1,NA,NA,1,NA,NA,14.184375,120,53.125,NA,203,28,NA,1.33,NA,473.33,NA,NA,NA,535,2,NA,23.3,12.378125,7.53544921875
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep1_IITA-TMS-IBA-972205_11",1,11,3,3,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA-972205","test",1,4,1,NA,NA,1,NA,NA,3.441666667,120,14.58333333,NA,85,28,NA,2,NA,430,NA,NA,NA,205,0,NA,25.7,3.74791666581,0.501909722156111
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep1_IITA-TMS-IBA-980581_1",1,1,1,1,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA-980581","test",1,1,1,NA,NA,1,NA,NA,15.75,53.33,56.25,NA,37,26,NA,2,NA,383.33,NA,NA,NA,111,40,NA,19.6,11.025,8.859375
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep1_KM419_4",1,4,4,1,"test"," (Operator: lizbethpino, Time: )","KM419","test",3.43,1,3.07,NA,NA,3.31,NA,NA,16.965,206.67,54.16666667,NA,79,28,NA,2,NA,306.67,NA,NA,NA,260,5,NA,24.2,13.10833333414,9.1893750005655
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep1_KM505_7",1,7,3,2,"test"," (Operator: lizbethpino, Time: )","KM505","test",2.26,0.67,1.38,NA,NA,2.68,NA,NA,10.325,401.67,29.16666667,NA,95,28,NA,2,NA,423.33,NA,NA,NA,208,5,NA,30,8.750000001,3.0114583336775
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep1_KU50_16",1,16,4,4,"test"," (Operator: lizbethpino, Time: )","KU50","test",3.13,1.33,3.07,NA,NA,3.19,NA,NA,8.1,236.67,33.33333333,NA,59,28,NA,1.33,NA,436.67,NA,NA,NA,175,0,NA,30,9.999999999,2.69999999973
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh","GBAZEKOUTE,OBAMA,TME 419","2021102MDAYT_tani_rep1_TMEB419_8",1,8,4,2,"test"," (Operator: lizbethpino, Time: )","TMEB419","test",1,0,1,NA,NA,1,NA,NA,11.25,453.33,41.66666667,NA,83.5,28,NA,1.67,NA,453.33,NA,NA,NA,190,30,NA,26.6,11.08333333422,4.687500000375
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep1_VN19-442_3",1,3,3,1,"test"," (Operator: lizbethpino, Time: )","VN19-442","test",1.24,0,1.17,NA,NA,2,NA,NA,8.333333333,423.33,33.33333333,NA,141,26,NA,2.67,NA,423.33,NA,NA,NA,382,5,NA,20.2,6.73333333266,2.77777777738889
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep2_AR18-1_30",2,30,2,8,"check"," (Operator: lizbethpino, Time: )","AR18-1","test",1,1.33,1,NA,NA,1,NA,NA,4.29,330,25,NA,47,28,NA,1.67,NA,440,NA,NA,NA,125,0,NA,28.8,7.2,1.0725
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep2_AR35-1_17",2,17,1,5,"test"," (Operator: lizbethpino, Time: )","AR35-1","test",1,2,1,NA,NA,1,NA,NA,4.125,190,22.91666667,NA,57,27,NA,3.33,NA,343.33,NA,NA,NA,155,10,NA,20.9,4.78958333403,0.9453125001375
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep2_AR42-4_29",2,29,1,8,"check"," (Operator: lizbethpino, Time: )","AR42-4","test",1,2.33,1,NA,NA,1,NA,NA,NA,356.67,8.333333333,NA,92,28,NA,2.33,NA,453.33,NA,NA,NA,250,0,NA,28,2.33333333324,NA
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep2_AR9-48_31",2,31,3,8,"test"," (Operator: lizbethpino, Time: )","AR9-48","test",1,3,1,NA,NA,1,NA,NA,9.84375,240,56.25,NA,127,28,NA,1.67,NA,413.33,NA,NA,NA,360,5,NA,30,16.875,5.537109375
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep2_CR13-8_25",2,25,1,7,"test"," (Operator: lizbethpino, Time: )","CR13-8","test",1,2,1,NA,NA,1,NA,NA,8.158333333,343.33,45.83333333,NA,93,28,NA,1.67,NA,410,NA,NA,NA,275,0,NA,26.1,11.96249999913,3.73923611068639
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep2_CR24-16_22",2,22,2,6,"test"," (Operator: lizbethpino, Time: )","CR24-16","test",1,0,1,NA,NA,1,NA,NA,11.71875,383.33,52.08333333,NA,92,27,NA,2.33,NA,383.33,NA,NA,NA,230,5,NA,30,15.624999999,6.10351562460938
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep2_CR25-4_26",2,26,2,7,"check"," (Operator: lizbethpino, Time: )","CR25-4","test",1,1.67,1,NA,NA,1,NA,NA,5.8,413.33,25,NA,59,28,NA,1.67,NA,476.67,NA,NA,NA,146,20,NA,30,7.5,1.45
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep2_CR27-20_27",2,27,3,7,"test"," (Operator: lizbethpino, Time: )","CR27-20","test",1,2.67,1,NA,NA,1,NA,NA,7.375,133.33,31.25,NA,80.5,27,NA,1.67,NA,353.33,NA,NA,NA,170,5,NA,30,9.375,2.3046875
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh","CR52A-4","2021102MDAYT_tani_rep2_CR52A-4_20",2,20,4,5,"test"," (Operator: lizbethpino, Time: )","CR52A4","test",1,4,1,NA,NA,1,NA,NA,8.8125,146.67,37.5,NA,109,28,NA,1.33,NA,480,NA,NA,NA,320,0,NA,30,11.25,3.3046875
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep2_IITA-TMS-IBA-972205_24",2,24,4,6,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA-972205","test",1,5,1,NA,NA,1,NA,NA,5.770833333,93.33,20.83333333,NA,119,28,NA,1.33,NA,393.33,NA,NA,NA,305,0,NA,26,5.4166666658,1.20225694418264
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep2_IITA-TMS-IBA-980581_28",2,28,4,7,"test"," (Operator: lizbethpino, Time: )","IITA-TMS-IBA-980581","test",1,0.67,1,NA,NA,1,NA,NA,7.666666667,360,33.33333333,NA,96,28,NA,2,NA,430,NA,NA,NA,120,0,NA,24.3,8.09999999919,2.55555555541111
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep2_KM419_23",2,23,3,6,"test"," (Operator: lizbethpino, Time: )","KM419","test",3.35,0.33,2.96,NA,NA,3.31,NA,NA,10.965,150,35.41666667,NA,44,28,NA,2.33,NA,223.33,NA,NA,NA,160,0,NA,24.6,8.71250000082,3.8834375003655
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep2_KM505_32",2,32,4,8,"test"," (Operator: lizbethpino, Time: )","KM505","test",2,0,2,NA,NA,3,NA,NA,8.90625,406.67,31.25,NA,92,28,NA,2.33,NA,406.67,NA,NA,NA,265,0,NA,30,9.375,2.783203125
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep2_KU50_19",2,19,3,5,"test"," (Operator: lizbethpino, Time: )","KU50","test",2.57,0,3.02,NA,NA,2.65,NA,NA,7.579166667,416.67,35.41666667,NA,73.5,28,NA,1.67,NA,416.67,NA,NA,NA,240,40,NA,30,10.625000001,2.68428819481514
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh","GBAZEKOUTE,OBAMA,TME 419","2021102MDAYT_tani_rep2_TMEB419_18",2,18,2,5,"test"," (Operator: lizbethpino, Time: )","TMEB419","test",1,0,1,NA,NA,1,NA,NA,7.5,516.67,31.25,NA,127,28,NA,2,NA,516.67,NA,NA,NA,245,0,NA,25.3,7.90625,2.34375
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep2_VN19-442_21",2,21,1,6,"check"," (Operator: lizbethpino, Time: )","VN19-442","test",2.06,0,1.54,NA,NA,2.59,NA,NA,1.34375,400,6.25,NA,131,28,NA,2,NA,400,NA,NA,NA,360,0,NA,25.5,1.59375,0.083984375
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep3_AR18-1_48",3,48,4,12,"test"," (Operator: lizbethpino, Time: )","AR18-1","test",1,2,1,NA,NA,1,NA,NA,7.370833333,256.67,30.20833333,NA,21,26,NA,1.67,NA,380,NA,NA,NA,55,80,NA,19.2,5.79999999936,2.22660590243139
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep3_AR35-1_35",3,35,3,9,"test"," (Operator: lizbethpino, Time: )","AR35-1","test",1,2.33,1,NA,NA,1,NA,NA,7.7,203.33,29.16666667,NA,44,28,NA,2,NA,443.33,NA,NA,NA,100,80,NA,29.6,8.63333333432,2.24583333359
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep3_AR42-4_44",3,44,4,11,"check"," (Operator: lizbethpino, Time: )","AR42-4","test",1,1,1,NA,NA,1,NA,NA,9.75,276.67,37.5,NA,48,28,NA,1,NA,410,NA,NA,NA,130,80,NA,29.1,10.9125,3.65625
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep3_AR9-48_41",3,41,1,11,"test"," (Operator: lizbethpino, Time: )","AR9-48","test",1,4,1,NA,NA,1,NA,NA,5.1,263.33,16.66666667,NA,114,28,NA,2,NA,400,NA,NA,NA,279,50,NA,28.9,4.81666666763,0.85000000017
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep3_CR13-8_40",3,40,4,10,"check"," (Operator: lizbethpino, Time: )","CR13-8","test",1,3.67,1,NA,NA,1,NA,NA,7.8,230,25,NA,63,28,NA,2.33,NA,390,NA,NA,NA,185,0,NA,30,7.5,1.95
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep3_CR24-16_36",3,36,4,9,"test"," (Operator: lizbethpino, Time: )","CR24-16","test",1,0,1,NA,NA,1,NA,NA,11.875,406.67,39.58333333,NA,54,28,NA,2.33,NA,406.67,NA,NA,NA,139,80,NA,30,11.874999999,4.7005208329375
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep3_CR25-4_46",3,46,2,12,"test"," (Operator: lizbethpino, Time: )","CR25-4","test",1,2.33,1,NA,NA,1,NA,NA,12.6,433.33,37.5,NA,40,28,NA,2.33,NA,453.33,NA,NA,NA,132,0,NA,26.2,9.825,4.725
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh",NA,"2021102MDAYT_tani_rep3_CR27-20_45",3,45,1,12,"test"," (Operator: lizbethpino, Time: )","CR27-20","test",1,3,1,NA,NA,1,NA,NA,8.8,156.67,45.83333333,NA,34,28,NA,1.67,NA,333.33,NA,NA,NA,55,80,NA,27.6,12.64999999908,4.03333333304
2021,"2021102MDAYT_tani","2021102MDAYT_tani",6,9,"2021-April-21","2022-February-20","Tay Ninh","CR52A-4","2021102MDAYT_tani_rep3_CR52A-4_47",3,47,3,12,"test"," (Operator: lizbethpino, Time: )","CR52A4","test",1,4,1,NA,NA,1,NA,NA,12.1125,123.33,39.58333333,NA,106,28,NA,2,NA,413.33,NA,NA,NA,290,5,NA,24.2,9.57916666586,4.79453124959625
